subjID,itrial,CasesName,filename,Lesion,MouseScreenX,MouseScreenY,ImageMouseX_X_521_,ImageMouseY,NotOnTissue,Accuracy,OldTrialType,NewTrialType
5,5,c176,05_c176_C.jpg,1,1027,861,506,861,0,1,HIT,HIT
5,6,c304,06_c304_C.jpg,1,1144,553,623,553,0,1,HIT,MISS&FA
5,7,n88,07_n88_N.jpg,0,1185,126,664,126,0,0,FA,FA
5,8,n297,08_n297_N.jpg,0,1296,186,775,186,0,0,FA,FA
5,9,c43,09_c43_C.jpg,1,1031,557,510,557,0,1,HIT,MISS&FA
5,10,c284,10_c284_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,11,c101,11_c101_C.jpg,1,1178,561,657,561,0,1,HIT,HIT
5,12,c353,12_c353_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,13,c149,13_c149_C.jpg,1,1233,429,712,429,0,1,HIT,HIT
5,14,c310,14_c310_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,15,c336,15_c336_C.jpg,1,1317,644,796,644,0,1,HIT,HIT
5,16,c14,16_c14_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,17,c196,17_c196_C.jpg,1,1009,693,488,693,0,1,HIT,HIT
5,18,n264,18_n264_N.jpg,0,1135,757,614,757,0,0,FA,FA
5,19,c484,19_c484_C.jpg,1,1148,771,627,771,0,1,HIT,HIT
5,20,c266,20_c266_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,21,c384,21_c384_C.jpg,1,1041,789,520,789,0,1,HIT,MISS&FA
5,22,n27,22_n27_N.jpg,0,1273,476,752,476,0,0,FA,FA
5,23,c239,23_c239_C.jpg,1,1209,867,688,867,0,1,HIT,HIT
5,24,c27,24_c27_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,25,c306,25_c306_C.jpg,1,1282,485,761,485,0,1,HIT,MISS&FA
5,26,c148,26_c148_C.jpg,1,1245,373,724,373,0,1,HIT,HIT
5,27,c68,27_c68_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,28,c375R,28_c375R_C.jpg,1,1202,559,681,559,0,1,HIT,HIT
5,29,n114,29_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,30,c174,30_c174_C.jpg,1,1328,513,807,513,0,1,HIT,HIT
5,31,n28,31_n28_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,32,c102,32_c102_C.jpg,1,883,643,362,643,0,1,HIT,HIT
5,33,c154,33_c154_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,34,n307,34_n307_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,35,c141,35_c141_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,36,c372,36_c372_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,37,c469,37_c469_C.jpg,1,1293,681,772,681,0,1,HIT,HIT
5,38,c41,38_c41_C.jpg,1,1053,398,532,398,0,1,HIT,HIT
5,39,c228,39_c228_C.jpg,1,1099,738,578,738,0,1,HIT,HIT
5,40,c70,40_c70_C.jpg,1,966,835,445,835,0,1,HIT,MISS&FA
5,41,c227,41_c227_C.jpg,1,868,583,347,583,0,1,HIT,HIT
5,42,n349,42_n349_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,43,c9,43_c9_C.jpg,1,1143,638,622,638,0,1,HIT,MISS&FA
5,44,c5,44_c5_C.jpg,1,1235,402,714,402,0,1,HIT,HIT
5,45,n352,45_n352_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,46,c23,46_c23_C.jpg,1,1106,753,585,753,0,1,HIT,MISS&FA
5,47,c352,47_c352_C.jpg,1,1242,646,721,646,0,1,HIT,HIT
5,48,n374,48_n374_N.jpg,0,967,729,446,729,0,0,FA,FA
5,49,c69,49_c69_C.jpg,1,1175,490,654,490,0,1,HIT,HIT
5,50,c84,50_c84_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,51,c313,51_c313_C.jpg,1,1043,591,522,591,0,1,HIT,HIT
5,52,n284,52_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,53,c116,53_c116_C.jpg,1,1228,160,707,160,0,1,HIT,MISS&FA
5,54,c3,54_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,55,c242,55_c242_C.jpg,1,1155,572,634,572,0,1,HIT,MISS&FA
5,56,c165,56_c165_C.jpg,1,1289,557,768,557,0,1,HIT,HIT
5,57,c368,57_c368_C.jpg,1,1110,596,589,596,0,1,HIT,HIT
5,58,c4,58_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,59,n271,59_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,60,c260,60_c260_C.jpg,1,939,668,418,668,0,1,HIT,MISS&FA
5,61,n173,61_n173_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,62,n33,62_n33_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,63,c255,63_c255_C.jpg,1,1028,793,507,793,0,1,HIT,HIT
5,64,c285,64_c285_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,65,c437,65_c437_C.jpg,1,1251,372,730,372,0,1,HIT,HIT
5,66,c129,66_c129_C.jpg,1,1118,621,597,621,0,1,HIT,MISS&FA
5,67,c134,67_c134_C.jpg,1,1114,652,593,652,0,1,HIT,MISS&FA
5,68,n260,68_n260_N.jpg,0,1099,677,578,677,0,0,FA,FA
5,69,c79,69_c79_C.jpg,1,1221,717,700,717,0,1,HIT,HIT
5,70,c186,70_c186_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,71,c378,71_c378_C.jpg,1,1135,576,614,576,0,1,HIT,MISS&FA
5,72,n82,72_n82_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,73,c182,73_c182_C.jpg,1,1274,738,753,738,0,1,HIT,HIT
5,74,c138,74_c138_C.jpg,1,1020,931,499,931,0,1,HIT,MISS&FA
5,75,n53,75_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
5,76,c278,76_c278_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
5,77,c143,77_c143_C.jpg,1,1090,637,569,637,0,1,HIT,MISS&FA
5,78,c46,78_c46_C.jpg,1,1005,525,484,525,0,1,HIT,HIT
5,79,c387,79_c387_C.jpg,1,1092,678,571,678,0,1,HIT,MISS&FA
5,80,n279,80_n279_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,1,n297,01_n297_N.jpg,0,1033,522,512,522,0,0,FA,FA
6,2,c196,02_c196_C.jpg,1,1026,693,505,693,0,1,HIT,HIT
6,3,c306,03_c306_C.jpg,1,1288,467,767,467,0,1,HIT,MISS&FA
6,4,n173,04_n173_N.jpg,0,1145,521,624,521,0,0,FA,FA
6,5,c368,05_c368_C.jpg,1,1139,579,618,579,0,1,HIT,HIT
6,6,c182,06_c182_C.jpg,1,1320,760,799,760,0,1,HIT,HIT
6,7,c149,07_c149_C.jpg,1,1233,383,712,383,0,1,HIT,HIT
6,8,c313,08_c313_C.jpg,1,1058,590,537,590,0,1,HIT,HIT
6,9,c387,09_c387_C.jpg,1,1266,412,745,412,0,1,HIT,HIT
6,10,n352,10_n352_N.jpg,0,1115,626,594,626,0,0,FA,FA
6,11,c154,11_c154_C.jpg,1,1229,557,708,557,0,1,HIT,MISS&FA
6,12,c134,12_c134_C.jpg,1,1147,412,626,412,0,1,HIT,HIT
6,13,n33,13_n33_N.jpg,0,1189,368,668,368,0,0,FA,FA
6,14,n264,14_n264_N.jpg,0,1367,637,846,637,0,0,FA,FA
6,15,c84,15_c84_C.jpg,1,1346,768,825,768,0,1,HIT,MISS&FA
6,16,n279,16_n279_N.jpg,0,903,535,382,535,0,0,FA,FA
6,17,n88,17_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,18,c9,18_c9_C.jpg,1,1189,592,668,592,0,1,HIT,MISS&FA
6,19,n27,19_n27_N.jpg,0,1271,496,750,496,0,0,FA,FA
6,20,c384,20_c384_C.jpg,1,1012,535,491,535,0,1,HIT,MISS&FA
6,21,c266,21_c266_C.jpg,1,1177,628,656,628,0,1,HIT,HIT
6,22,c68,22_c68_C.jpg,1,1269,711,748,711,0,1,HIT,HIT
6,23,c352,23_c352_C.jpg,1,1265,643,744,643,0,1,HIT,HIT
6,24,c304,24_c304_C.jpg,1,1192,500,671,500,0,1,HIT,HIT
6,25,c284,25_c284_C.jpg,1,1335,589,814,589,0,1,HIT,MISS&FA
6,26,c43,26_c43_C.jpg,1,1009,865,488,865,0,1,HIT,MISS&FA
6,27,c310,27_c310_C.jpg,1,1255,405,734,405,0,1,HIT,MISS&FA
6,28,c174,28_c174_C.jpg,1,1215,557,694,557,0,1,HIT,MISS&FA
6,29,c228,29_c228_C.jpg,1,1122,718,601,718,0,1,HIT,HIT
6,30,c141,30_c141_C.jpg,1,1277,921,756,921,0,1,HIT,HIT
6,31,n307,31_n307_N.jpg,0,1104,577,583,577,0,0,FA,FA
6,32,n385,32_n385_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,33,n174,33_n174_N.jpg,0,1326,647,805,647,0,0,FA,FA
6,34,c148,34_c148_C.jpg,1,1227,397,706,397,0,1,HIT,HIT
6,35,c260,35_c260_C.jpg,1,1066,794,545,794,0,1,HIT,HIT
6,36,c469,36_c469_C.jpg,1,1244,680,723,680,0,1,HIT,HIT
6,37,c165,37_c165_C.jpg,1,1291,554,770,554,0,1,HIT,HIT
6,38,c227,38_c227_C.jpg,1,880,573,359,573,0,1,HIT,HIT
6,39,c116,39_c116_C.jpg,1,1125,477,604,477,0,1,HIT,HIT
6,40,n114,40_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,41,c255,41_c255_C.jpg,1,1018,783,497,783,0,1,HIT,HIT
6,42,c41,42_c41_C.jpg,1,1145,546,624,546,0,1,HIT,MISS&FA
6,43,c186,43_c186_C.jpg,1,1241,524,720,524,0,1,HIT,HIT
6,44,c484,44_c484_C.jpg,1,1126,755,605,755,0,1,HIT,HIT
6,45,c101,45_c101_C.jpg,1,1308,404,787,404,0,1,HIT,MISS&FA
6,46,c372,46_c372_C.jpg,1,1358,218,837,218,0,1,HIT,HIT
6,47,c69,47_c69_C.jpg,1,1189,484,668,484,0,1,HIT,HIT
6,48,c102,48_c102_C.jpg,1,1237,736,716,736,0,1,HIT,MISS&FA
6,49,c278,49_c278_C.jpg,1,1216,887,695,887,0,1,HIT,HIT
6,50,c23,50_c23_C.jpg,1,1202,865,681,865,0,1,HIT,MISS&FA
6,51,c70,51_c70_C.jpg,1,888,698,367,698,0,1,HIT,HIT
6,52,c375R,52_c375R_C.jpg,1,1225,548,704,548,0,1,HIT,HIT
6,53,c46,53_c46_C.jpg,1,1009,534,488,534,0,1,HIT,HIT
6,54,c242,54_c242_C.jpg,1,1254,783,733,783,0,1,HIT,MISS&FA
6,55,n28,55_n28_N.jpg,0,884,711,363,711,0,0,FA,FA
6,56,c176,56_c176_C.jpg,1,1037,872,516,872,0,1,HIT,HIT
6,57,n271,57_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,58,n260,58_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,59,c129,59_c129_C.jpg,1,1184,513,663,513,0,1,HIT,HIT
6,60,n284,60_n284_N.jpg,0,1077,617,556,617,0,0,FA,FA
6,61,c3,61_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
6,62,n349,62_n349_N.jpg,0,1372,738,851,738,0,0,FA,FA
6,63,c27,63_c27_C.jpg,1,1364,398,843,398,0,1,HIT,MISS&FA
6,64,c79,64_c79_C.jpg,1,1323,720,802,720,0,1,HIT,MISS&FA
6,65,c251,65_c251_C.jpg,1,886,757,365,757,0,1,HIT,MISS&FA
6,66,n374,66_n374_N.jpg,0,1325,547,804,547,0,0,FA,FA
6,67,c239,67_c239_C.jpg,1,1211,880,690,880,0,1,HIT,HIT
6,68,c378,68_c378_C.jpg,1,1345,446,824,446,0,1,HIT,HIT
6,69,c437,69_c437_C.jpg,1,1242,367,721,367,0,1,HIT,HIT
6,70,c353,70_c353_C.jpg,1,1337,727,816,727,0,1,HIT,HIT
6,71,n53,71_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,72,c39,72_c39_C.jpg,1,1266,520,745,520,0,1,HIT,HIT
6,73,c138,73_c138_C.jpg,1,1055,929,534,929,0,1,HIT,MISS&FA
6,74,c4,74_c4_C.jpg,1,1170,824,649,824,0,1,HIT,MISS&FA
6,75,c143,75_c143_C.jpg,1,1210,202,689,202,0,1,HIT,HIT
6,76,c285,76_c285_C.jpg,1,1145,324,624,324,0,1,HIT,HIT
6,77,c14,77_c14_C.jpg,1,1276,467,755,467,0,1,HIT,HIT
6,78,n82,78_n82_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
6,79,c5,79_c5_C.jpg,1,1251,422,730,422,0,1,HIT,HIT
6,80,c336,80_c336_C.jpg,1,1332,665,811,665,0,1,HIT,HIT
8,1,c138,01_c138_C.jpg,1,978,840,457,840,0,1,HIT,MISS&FA
8,2,n374,02_n374_N.jpg,0,981,713,460,713,0,0,FA,FA
8,3,n271,03_n271_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,4,c469,04_c469_C.jpg,1,1282,689,761,689,0,1,HIT,HIT
8,5,c70,05_c70_C.jpg,1,878,674,357,674,0,1,HIT,HIT
8,6,c154,06_c154_C.jpg,1,1231,531,710,531,0,1,HIT,MISS&FA
8,7,c69,07_c69_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,8,c313,08_c313_C.jpg,1,1059,610,538,610,0,1,HIT,HIT
8,9,c68,09_c68_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,10,c143,10_c143_C.jpg,1,1235,209,714,209,0,1,HIT,HIT
8,11,c304,11_c304_C.jpg,1,1200,504,679,504,0,1,HIT,HIT
8,12,c368,12_c368_C.jpg,1,1118,601,597,601,0,1,HIT,HIT
8,13,n114,13_n114_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,14,c43,14_c43_C.jpg,1,1167,611,646,611,0,1,HIT,HIT
8,15,c284,15_c284_C.jpg,1,1178,487,657,487,0,1,HIT,MISS&FA
8,16,c227,16_c227_C.jpg,1,832,595,311,595,0,1,HIT,HIT
8,17,c186,17_c186_C.jpg,1,1228,538,707,538,0,1,HIT,HIT
8,18,n27,18_n27_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,19,c116,19_c116_C.jpg,1,1093,445,572,445,0,1,HIT,HIT
8,20,n349,20_n349_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,21,n297,21_n297_N.jpg,0,1169,487,648,487,0,0,FA,FA
8,22,n53,22_n53_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,23,n28,23_n28_N.jpg,0,1147,459,626,459,0,0,FA,FA
8,24,c260,24_c260_C.jpg,1,909,723,388,723,0,1,HIT,MISS&FA
8,25,n88,25_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,26,c14,26_c14_C.jpg,1,1103,673,582,673,0,1,HIT,MISS&FA
8,27,c23,27_c23_C.jpg,1,1089,464,568,464,0,1,HIT,HIT
8,28,c4,28_c4_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,29,c174,29_c174_C.jpg,1,1337,525,816,525,0,1,HIT,HIT
8,30,c196,30_c196_C.jpg,1,1012,691,491,691,0,1,HIT,HIT
8,31,n307,31_n307_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,32,n33,32_n33_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,33,n284,33_n284_N.jpg,0,1169,661,648,661,0,0,FA,FA
8,34,c266,34_c266_C.jpg,1,1162,894,641,894,0,1,HIT,MISS&FA
8,35,n264,35_n264_N.jpg,0,1205,569,684,569,0,0,FA,FA
8,36,c242,36_c242_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,37,c148,37_c148_C.jpg,1,1238,371,717,371,0,1,HIT,HIT
8,38,c285,38_c285_C.jpg,1,1192,773,671,773,0,1,HIT,MISS&FA
8,39,c375R,39_c375R_C.jpg,1,1211,557,690,557,0,1,HIT,HIT
8,40,c79,40_c79_C.jpg,1,1241,706,720,706,0,1,HIT,HIT
8,41,c384,41_c384_C.jpg,1,1182,845,661,845,0,1,HIT,HIT
8,42,n352,42_n352_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,43,c484,43_c484_C.jpg,1,1144,784,623,784,0,1,HIT,HIT
8,44,c165,44_c165_C.jpg,1,1225,738,704,738,0,1,HIT,MISS&FA
8,45,c141,45_c141_C.jpg,1,1263,905,742,905,0,1,HIT,HIT
8,46,c239,46_c239_C.jpg,1,1221,880,700,880,0,1,HIT,HIT
8,47,n385,47_n385_N.jpg,0,1240,768,719,768,0,0,FA,FA
8,48,c352,48_c352_C.jpg,1,1222,639,701,639,0,1,HIT,HIT
8,49,c182,49_c182_C.jpg,1,1295,764,774,764,0,1,HIT,HIT
8,50,c336,50_c336_C.jpg,1,1321,668,800,668,0,1,HIT,HIT
8,51,c39,51_c39_C.jpg,1,1275,533,754,533,0,1,HIT,HIT
8,52,n173,52_n173_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,53,c310,53_c310_C.jpg,1,1264,379,743,379,0,1,HIT,MISS&FA
8,54,c437,54_c437_C.jpg,1,1212,383,691,383,0,1,HIT,HIT
8,55,c102,55_c102_C.jpg,1,1253,388,732,388,0,1,HIT,MISS&FA
8,56,n279,56_n279_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,57,c176,57_c176_C.jpg,1,1029,855,508,855,0,1,HIT,HIT
8,58,c129,58_c129_C.jpg,1,1208,759,687,759,0,1,HIT,MISS&FA
8,59,n174,59_n174_N.jpg,0,1217,569,696,569,0,0,FA,FA
8,60,c378,60_c378_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,61,c27,61_c27_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,62,c387,62_c387_C.jpg,1,1272,422,751,422,0,1,HIT,HIT
8,63,c255,63_c255_C.jpg,1,927,638,406,638,0,1,HIT,MISS&FA
8,64,c46,64_c46_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,65,c278,65_c278_C.jpg,1,1223,882,702,882,0,1,HIT,HIT
8,66,c251,66_c251_C.jpg,1,1141,667,620,667,0,1,HIT,MISS&FA
8,67,n260,67_n260_N.jpg,0,1094,711,573,711,0,0,FA,FA
8,68,c84,68_c84_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,69,c149,69_c149_C.jpg,1,1250,422,729,422,0,1,HIT,HIT
8,70,c353,70_c353_C.jpg,1,1342,730,821,730,0,1,HIT,HIT
8,71,c5,71_c5_C.jpg,1,1192,638,671,638,0,1,HIT,MISS&FA
8,72,c372,72_c372_C.jpg,1,1275,731,754,731,0,1,HIT,MISS&FA
8,73,c101,73_c101_C.jpg,1,1067,526,546,526,0,1,HIT,MISS&FA
8,74,c134,74_c134_C.jpg,1,1116,435,595,435,0,1,HIT,HIT
8,75,n82,75_n82_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
8,76,c9,76_c9_C.jpg,1,1338,798,817,798,0,1,HIT,HIT
8,77,c41,77_c41_C.jpg,1,1153,674,632,674,0,1,HIT,MISS&FA
8,78,c306,78_c306_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,79,c3,79_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
8,80,c228,80_c228_C.jpg,1,1113,719,592,719,0,1,HIT,HIT
10,1,c284,01_c284_C.jpg,1,1140,677,619,677,0,1,HIT,MISS&FA
10,2,c43,02_c43_C.jpg,1,1032,523,511,523,0,1,HIT,MISS&FA
10,3,c143,03_c143_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
10,4,c437,04_c437_C.jpg,1,1231,371,710,371,0,1,HIT,HIT
10,5,n173,05_n173_N.jpg,0,1090,650,569,650,0,0,FA,FA
10,6,c242,06_c242_C.jpg,1,1209,481,688,481,0,1,HIT,MISS&FA
10,7,c27,07_c27_C.jpg,1,1367,819,846,819,0,1,HIT,MISS&FA
10,8,n297,08_n297_N.jpg,0,1138,542,617,542,0,0,FA,FA
10,9,c5,09_c5_C.jpg,1,1221,430,700,430,0,1,HIT,HIT
10,10,n28,10_n28_N.jpg,0,891,697,370,697,0,0,FA,FA
10,11,c9,11_c9_C.jpg,1,1190,570,669,570,0,1,HIT,MISS&FA
10,12,n284,12_n284_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
10,13,c149,13_c149_C.jpg,1,1239,400,718,400,0,1,HIT,HIT
10,14,c186,14_c186_C.jpg,1,1218,515,697,515,0,1,HIT,HIT
10,15,c23,15_c23_C.jpg,1,1101,760,580,760,0,1,HIT,MISS&FA
10,16,n260,16_n260_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
10,17,n27,17_n27_N.jpg,0,1178,814,657,814,0,0,FA,FA
10,18,c196,18_c196_C.jpg,1,993,694,472,694,0,1,HIT,HIT
10,19,c101,19_c101_C.jpg,1,1058,500,537,500,0,1,HIT,MISS&FA
10,20,c84,20_c84_C.jpg,1,1313,871,792,871,0,1,HIT,MISS&FA
10,21,n88,21_n88_N.jpg,0,NaN,NaN,NaN,NaN,0,1,TNEG,TNEG
10,22,c154,22_c154_C.jpg,1,1024,717,503,717,0,1,HIT,HIT
10,23,c278,23_c278_C.jpg,1,1216,889,695,889,0,1,HIT,HIT
10,24,c79,24_c79_C.jpg,1,1233,709,712,709,0,1,HIT,HIT
10,25,n279,25_n279_N.jpg,0,1083,588,562,588,0,0,FA,FA
10,26,c306,26_c306_C.jpg,1,1170,504,649,504,0,1,HIT,MISS&FA
10,27,c266,27_c266_C.jpg,1,1091,592,570,592,0,1,HIT,MISS&FA
10,28,c384,28_c384_C.jpg,1,1122,891,601,891,0,1,HIT,HIT
10,29,c375R,29_c375R_C.jpg,1,1201,559,680,559,0,1,HIT,HIT
10,30,c255,30_c255_C.jpg,1,1009,815,488,815,0,1,HIT,HIT
10,31,c260,31_c260_C.jpg,1,1079,785,558,785,0,1,HIT,HIT
10,32,c134,32_c134_C.jpg,1,1110,415,589,415,0,1,HIT,HIT
10,33,n33,33_n33_N.jpg,0,999,731,478,731,0,0,FA,FA
10,34,c68,34_c68_C.jpg,1,1257,711,736,711,0,1,HIT,HIT
10,35,c353,35_c353_C.jpg,1,1327,715,806,715,0,1,HIT,HIT
10,36,c336,36_c336_C.jpg,1,1279,632,758,632,0,1,HIT,HIT
10,37,c239,37_c239_C.jpg,1,1209,873,688,873,0,1,HIT,HIT
10,38,c285,38_c285_C.jpg,1,1133,650,612,650,0,1,HIT,MISS&FA
10,39,n374,39_n374_N.jpg,0,987,735,466,735,0,0,FA,FA
10,40,c176,40_c176_C.jpg,1,1016,849,495,849,0,1,HIT,HIT
10,41,n349,41_n349_N.jpg,0,1016,561,495,561,0,0,FA,FA
10,42,c227,42_c227_C.jpg,1,839,597,318,597,0,1,HIT,HIT
10,43,n114,43_n114_N.jpg,0,1182,410,661,410,0,0,FA,FA
10,44,n352,44_n352_N.jpg,0,1099,625,578,625,0,0,FA,FA
10,45,c14,45_c14_C.jpg,1,1249,461,728,461,0,1,HIT,HIT
10,46,c228,46_c228_C.jpg,1,1118,733,597,733,0,1,HIT,HIT
10,47,c148,47_c148_C.jpg,1,1230,359,709,359,0,1,HIT,HIT
10,48,c469,48_c469_C.jpg,1,1285,695,764,695,0,1,HIT,HIT
10,49,c182,49_c182_C.jpg,1,1284,741,763,741,0,1,HIT,HIT
10,50,n271,50_n271_N.jpg,0,1278,663,757,663,0,0,FA,FA
10,51,c251,51_c251_C.jpg,1,867,737,346,737,0,1,HIT,MISS&FA
10,52,c484,52_c484_C.jpg,1,1149,767,628,767,0,1,HIT,HIT
10,53,n385,53_n385_N.jpg,0,1237,749,716,749,0,0,FA,FA
10,54,c368,54_c368_C.jpg,1,1122,595,601,595,0,1,HIT,HIT
10,55,c70,55_c70_C.jpg,1,881,689,360,689,0,1,HIT,HIT
10,56,c387,56_c387_C.jpg,1,1269,383,748,383,0,1,HIT,HIT
10,57,c304,57_c304_C.jpg,1,1197,472,676,472,0,1,HIT,HIT
10,58,n264,58_n264_N.jpg,0,1117,557,596,557,0,0,FA,FA
10,59,c69,59_c69_C.jpg,1,1042,622,521,622,0,1,HIT,MISS&FA
10,60,c372,60_c372_C.jpg,1,1239,754,718,754,0,1,HIT,MISS&FA
10,61,c46,61_c46_C.jpg,1,992,539,471,539,0,1,HIT,HIT
10,62,c3,62_c3_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
10,63,c310,63_c310_C.jpg,1,1293,723,772,723,0,1,HIT,MISS&FA
10,64,c313,64_c313_C.jpg,1,1120,714,599,714,0,1,HIT,MISS&FA
10,65,c141,65_c141_C.jpg,1,1271,899,750,899,0,1,HIT,HIT
10,66,c165,66_c165_C.jpg,1,1290,555,769,555,0,1,HIT,HIT
10,67,n174,67_n174_N.jpg,0,1316,650,795,650,0,0,FA,FA
10,68,c129,68_c129_C.jpg,1,1172,520,651,520,0,1,HIT,HIT
10,69,c138,69_c138_C.jpg,1,997,869,476,869,0,1,HIT,MISS&FA
10,70,n53,70_n53_N.jpg,0,1063,471,542,471,0,0,FA,FA
10,71,n82,71_n82_N.jpg,0,1186,559,665,559,0,0,FA,FA
10,72,c4,72_c4_C.jpg,1,1129,689,608,689,0,1,HIT,HIT
10,73,c39,73_c39_C.jpg,1,1261,529,740,529,0,1,HIT,HIT
10,74,c352,74_c352_C.jpg,1,1242,642,721,642,0,1,HIT,HIT
10,75,c102,75_c102_C.jpg,1,1209,509,688,509,0,1,HIT,MISS&FA
10,76,c378,76_c378_C.jpg,1,1315,436,794,436,0,1,HIT,HIT
10,77,c174,77_c174_C.jpg,1,1219,504,698,504,0,1,HIT,MISS&FA
10,78,c116,78_c116_C.jpg,1,1114,434,593,434,0,1,HIT,HIT
10,79,n307,79_n307_N.jpg,0,1099,574,578,574,0,0,FA,FA
10,80,c41,80_c41_C.jpg,1,1075,744,554,744,0,1,HIT,MISS&FA
11,1,c182,01_c182_C.jpg,1,1306,760,785,760,0,1,HIT,HIT
11,2,c255,02_c255_C.jpg,1,1018,806,497,806,0,1,HIT,HIT
11,3,c70,03_c70_C.jpg,1,896,695,375,695,0,1,HIT,HIT
11,4,c129,04_c129_C.jpg,1,1162,509,641,509,0,1,HIT,HIT
11,5,c174,05_c174_C.jpg,1,1332,539,811,539,0,1,HIT,HIT
11,6,c306,06_c306_C.jpg,1,NaN,NaN,NaN,NaN,0,0,MISS,MISS
11,7,c313,07_c313_C.jpg,1,1042,588,521,588,0,1,HIT,HIT
11,8,c27,08_c27_C.jpg,1,1378,829,857,829,0,1,HIT,MISS&FA
